###,poem_id,display_name,place_id,place_name,year,verse,word,word_normalised,word_lemmatised (local),lemma_standard (Finnish/Estonian & minority languages if needed),root (Est/Fi,English,Refrain / onomatopoetic word,Comment
175,skvr01107250,SKVR I2 725.,skvr_6030,Kontokki,1872,"Sana kuuluu salmen poikki,",kuuluu,kuuluu,kuuluo,kuulua,kuulua,be heard,,
176,skvr01107250,SKVR I2 725.,skvr_6030,Kontokki,1872,"Sana kuuluu salmen poikki,",salmen,salmen,salmi,salmi,salmi,spit,,
177,skvr01107250,SKVR I2 725.,skvr_6030,Kontokki,1872,"Sana kuuluu salmen poikki,",poikki,poikki,poikki,poikki,poikki,across,,
178,skvr01107250,SKVR I2 725.,skvr_6030,Kontokki,1872,"Jalan isku iljennestä,",jalan,jalan,jalka,jalka,jalka,foot,,
179,skvr01107250,SKVR I2 725.,skvr_6030,Kontokki,1872,"Jalan isku iljennestä,",isku,isku,isku,isku,isku,hit,,
180,skvr01107250,SKVR I2 725.,skvr_6030,Kontokki,1872,"Jalan isku iljennestä,",iljennestä,iljennestä,iljen,iljanne,iljanne,slippery ice,,
181,skvr01107250,SKVR I2 725.,skvr_6030,Kontokki,1872,L[emminkäi]ne l[ieto] p[oika],lemminkäine,Lemminkäine,"Lemminkäine, Lemminkäini",Lemminkäinen,lempi,Lemminkäinen,,
182,skvr01107250,SKVR I2 725.,skvr_6030,Kontokki,1872,L[emminkäi]ne l[ieto] p[oika],lieto,lieto,lieto,lieto,lieto,mild,,"(as a noun: a soft, wet or sludgy, sandy soil)"
183,skvr01107250,SKVR I2 725.,skvr_6030,Kontokki,1872,L[emminkäi]ne l[ieto] p[oika],poika,poika,poika,poika,poika,boy,,
184,skvr01107250,SKVR I2 725.,skvr_6030,Kontokki,1872,Hän on noin sanoiksivirkki:,hän,hän,hän,hän,hän,he,,
185,skvr01107250,SKVR I2 725.,skvr_6030,Kontokki,1872,Hän on noin sanoiksivirkki:,on,on,olla,olla,olla,to be (filler word),,
186,skvr01107250,SKVR I2 725.,skvr_6030,Kontokki,1872,Hän on noin sanoiksivirkki:,noin,noin,noin,noin,noin,like that,,
187,skvr01107250,SKVR I2 725.,skvr_6030,Kontokki,1872,Hän on noin sanoiksivirkki:,sanoiksi virkki,sanoiksi virkki,sana,sana,sana,word,,two words written as one
188,skvr01107250,SKVR I2 725.,skvr_6030,Kontokki,1872,Hän on noin sanoiksivirkki:,sanoiksi virkki,sanoiksi virkki,virkkoa,virkkoa,virkkoa,utter,,two words written as one
189,skvr01107250,SKVR I2 725.,skvr_6030,Kontokki,1872,"60 ""Emonaini kantajani,",emonaini,emonaini,emonaini,emonainen,emä & nainen,mother-woman,,
190,skvr01107250,SKVR I2 725.,skvr_6030,Kontokki,1872,"60 ""Emonaini kantajani,",kantajani,kantajani,kantaja,kantaja,kantaja,bearer,,
191,skvr01107250,SKVR I2 725.,skvr_6030,Kontokki,1872,"Tuo miulla soti somani,",tuo,tuo,tuuva,tulla,tulla,to come,,
192,skvr01107250,SKVR I2 725.,skvr_6030,Kontokki,1872,"Tuo miulla soti somani,",miulla,miulla,mie,minä,minä,me,,
193,skvr01107250,SKVR I2 725.,skvr_6030,Kontokki,1872,"Tuo miulla soti somani,",soti,soti,soti-,sota,sota,war,,compound with the next word
194,skvr01107250,SKVR I2 725.,skvr_6030,Kontokki,1872,"Tuo miulla soti somani,",somani,somani,soma,soma,soma,pretty,,"compound with the previous word. The word form is usually ""sopa"" 'dress'"
195,skvr01107250,SKVR I2 725.,skvr_6030,Kontokki,1872,"Kanna vaino voattehine,",kanna,kanna,kantoa,kantaa,kantaa,to bring,,
196,skvr01107250,SKVR I2 725.,skvr_6030,Kontokki,1872,"Kanna vaino voattehine,",vaino,vaino,vaino,vaino,vaino,war,,
197,skvr01107250,SKVR I2 725.,skvr_6030,Kontokki,1872,"Kanna vaino voattehine,",voattehine,voattehine,voateh,vaate,vaate,garment,,
198,skvr01107250,SKVR I2 725.,skvr_6030,Kontokki,1872,"Pitoloissa piettäväni,",pitoloissa,pitoloissa,pito,pito,pito,feast,,
199,skvr01107250,SKVR I2 725.,skvr_6030,Kontokki,1872,"Pitoloissa piettäväni,",piettäväni,piettäväni,piettävä,pidettävä,pitää,to wear,,
200,skvr01107250,SKVR I2 725.,skvr_6030,Kontokki,1872,Häissä häilyteltäväni!,häissä,häissä,heät,häät,häät,weddings,,
201,skvr01107250,SKVR I2 725.,skvr_6030,Kontokki,1872,Häissä häilyteltäväni!,häilyteltäväni,häilyteltäväni,häilytteä,häilytellä,häilyä,to sway,,
202,skvr01107250,SKVR I2 725.,skvr_6030,Kontokki,1872,"65 Lähen Päivölän pitoho,",lähen,lähen,lähtie,lähteä,lähteä,to leave,,
203,skvr01107250,SKVR I2 725.,skvr_6030,Kontokki,1872,"65 Lähen Päivölän pitoho,",päivölän,Päivölän,Päivölä,Päivölä,päivä,Päivölä,,Place of the sun/day'
204,skvr01107250,SKVR I2 725.,skvr_6030,Kontokki,1872,"65 Lähen Päivölän pitoho,",pitoho,pitoho,pito,pito,pito,feast,,
205,skvr01107250,SKVR I2 725.,skvr_6030,Kontokki,1872,"Hyvän joukon juominkihi.""",hyvän,hyvän,hyvä,hyvä,hyvä,fine,,
206,skvr01107250,SKVR I2 725.,skvr_6030,Kontokki,1872,"Hyvän joukon juominkihi.""",joukon,joukon,joukko,joukko,joukko,crowd,,
207,skvr01107250,SKVR I2 725.,skvr_6030,Kontokki,1872,"Hyvän joukon juominkihi.""",juominkihi,juominkihi,juominki,juominki,juoma,drinking feast,,
208,skvr01107250,SKVR I2 725.,skvr_6030,Kontokki,1872,"Emo kielti poikoaha,",emo,emo,emo,emo,emä,mother,,
209,skvr01107250,SKVR I2 725.,skvr_6030,Kontokki,1872,"Emo kielti poikoaha,",kielti,kielti,kielteä,kieltää,kieltää,to forbid,,
210,skvr01107250,SKVR I2 725.,skvr_6030,Kontokki,1872,"Emo kielti poikoaha,",poikoaha,poikoaha,poika,poika,poika,son,,
211,skvr01107250,SKVR I2 725.,skvr_6030,Kontokki,1872,"Emo kielti, vaimo käski,",emo,emo,emo,emo,emä,mother,,
212,skvr01107250,SKVR I2 725.,skvr_6030,Kontokki,1872,"Emo kielti, vaimo käski,",kielti,kielti,kielteä,kieltää,kieltää,to forbid,,
213,skvr01107250,SKVR I2 725.,skvr_6030,Kontokki,1872,"Emo kielti, vaimo käski,",vaimo,vaimo,vaimo,vaimo,vaimo,wife,,
214,skvr01107250,SKVR I2 725.,skvr_6030,Kontokki,1872,"Emo kielti, vaimo käski,",käski,käski,käskie,käskeä,käskeä,to order,,
215,skvr01107250,SKVR I2 725.,skvr_6030,Kontokki,1872,"Kielteä kavehta kaksi,",kielteä,kielteä,kielteä,kieltää,kieltää,to forbid,,
216,skvr01107250,SKVR I2 725.,skvr_6030,Kontokki,1872,"Kielteä kavehta kaksi,",kavehta,kavehta,kave,kave,kave,female,,
217,skvr01107250,SKVR I2 725.,skvr_6030,Kontokki,1872,"Kielteä kavehta kaksi,",kaksi,kaksi,kaksi,kaksi,kaksi,two,,
218,skvr01107250,SKVR I2 725.,skvr_6030,Kontokki,1872,70 Käski kolme luonotarta.,käski,käski,käskie,käskeä,käskeä,to order,,
219,skvr01107250,SKVR I2 725.,skvr_6030,Kontokki,1872,70 Käski kolme luonotarta.,kolme,kolme,kolme,kolme,kolme,three,,
220,skvr01107250,SKVR I2 725.,skvr_6030,Kontokki,1872,70 Käski kolme luonotarta.,luonotarta,luonotarta,luonnotar,luonnotar,luonto,"female (mythological) being relating to human strenght, reason, skill, power",,
221,skvr01107250,SKVR I2 725.,skvr_6030,Kontokki,1872,Emo kielti poikoaha:,emo,emo,emo,emo,emä,mother,,
222,skvr01107250,SKVR I2 725.,skvr_6030,Kontokki,1872,Emo kielti poikoaha:,kielti,kielti,kielteä,kieltää,kieltää,to forbid,,
223,skvr01107250,SKVR I2 725.,skvr_6030,Kontokki,1872,Emo kielti poikoaha:,poikoaha,poikoaha,poika,poika,poika,son,,
224,skvr01107250,SKVR I2 725.,skvr_6030,Kontokki,1872,"""Kolm' on surmoa matassa.""",kolm,kolm,kolme,kolme,kolme,three,,
225,skvr01107250,SKVR I2 725.,skvr_6030,Kontokki,1872,"""Kolm' on surmoa matassa.""",on,on,olla,olla,olla,to be,,
226,skvr01107250,SKVR I2 725.,skvr_6030,Kontokki,1872,"""Kolm' on surmoa matassa.""",surmoa,surmoa,surma,surma,surma,death,,
227,skvr01107250,SKVR I2 725.,skvr_6030,Kontokki,1872,"""Kolm' on surmoa matassa.""",matassa,matassa,matka,matka,matka,"travel, way",,
228,skvr01107250,SKVR I2 725.,skvr_6030,Kontokki,1872,"""Emonaini k[antajani],",emonaini,emonaini,emonaini,emonainen,emä & nainen,mother-woman,,
229,skvr01107250,SKVR I2 725.,skvr_6030,Kontokki,1872,"""Emonaini k[antajani],",kantajani,kantajani,kantaja,kantaja,kantaa,bearer,,
230,skvr01107250,SKVR I2 725.,skvr_6030,Kontokki,1872,"Sano surma ensimäini!""",sano,sano,sanuo,sanoa,sana,to say,,
231,skvr01107250,SKVR I2 725.,skvr_6030,Kontokki,1872,"Sano surma ensimäini!""",surma,surma,surma,surma,surma,death,,
232,skvr01107250,SKVR I2 725.,skvr_6030,Kontokki,1872,"Sano surma ensimäini!""",ensimäini,ensimäini,ensimäini,ensimmäinen,ensi,first,,
233,skvr01107250,SKVR I2 725.,skvr_6030,Kontokki,1872,"75 ""Kuin mänet matkoa vähäsen,",kuin,kuin,kuin,kuin,kuin,as,,
234,skvr01107250,SKVR I2 725.,skvr_6030,Kontokki,1872,"75 ""Kuin mänet matkoa vähäsen,",mänet,mänet,männä,mennä,mennä,to go,,
235,skvr01107250,SKVR I2 725.,skvr_6030,Kontokki,1872,"75 ""Kuin mänet matkoa vähäsen,",matkoa,matkoa,matka,matka,matka,distance,,
236,skvr01107250,SKVR I2 725.,skvr_6030,Kontokki,1872,"75 ""Kuin mänet matkoa vähäsen,",vähäsen,vähäsen,vähäsen,vähän,vähän,a little,,
237,skvr01107250,SKVR I2 725.,skvr_6030,Kontokki,1872,"Kulet tietä pikkaraisen,",kulet,kulet,kulkie,kulkea,kulkea,to go,,
238,skvr01107250,SKVR I2 725.,skvr_6030,Kontokki,1872,"Kulet tietä pikkaraisen,",tietä,tietä,tie,tie,tie,road,,
239,skvr01107250,SKVR I2 725.,skvr_6030,Kontokki,1872,"Kulet tietä pikkaraisen,",pikkaraisen,pikkaraisen,pikkaraini,pikkuinen,pikku,a little,,
240,skvr01107250,SKVR I2 725.,skvr_6030,Kontokki,1872,"Tulovi tulini koski,",tulovi,tulovi,tuuva,tulla,tulla,to come,,
241,skvr01107250,SKVR I2 725.,skvr_6030,Kontokki,1872,"Tulovi tulini koski,",tulini,tulini,tulini,tulinen,tuli,"burning, fiery",,
242,skvr01107250,SKVR I2 725.,skvr_6030,Kontokki,1872,"Tulovi tulini koski,",koski,koski,koski,koski,koski,rapids,,
243,skvr01107250,SKVR I2 725.,skvr_6030,Kontokki,1872,"Kosell' on tulini koivu,",kosell,kosell,koski,koski,koski,rapids,,
244,skvr01107250,SKVR I2 725.,skvr_6030,Kontokki,1872,"Kosell' on tulini koivu,",on,on,olla,olla,olla,to be,,
245,skvr01107250,SKVR I2 725.,skvr_6030,Kontokki,1872,"Kosell' on tulini koivu,",tulini,tulini,tulini,tulinen,tuli,"burning, fiery",,
246,skvr01107250,SKVR I2 725.,skvr_6030,Kontokki,1872,"Kosell' on tulini koivu,",koivu,koivu,koivu,koivu,koivu,birch,,
247,skvr01107250,SKVR I2 725.,skvr_6030,Kontokki,1872,"Koivull' on tuliset oksat,",koivull,koivull,koivu,koivu,koivu,birch,,
248,skvr01107250,SKVR I2 725.,skvr_6030,Kontokki,1872,"Koivull' on tuliset oksat,",on,on,olla,olla,olla,to be,,
249,skvr01107250,SKVR I2 725.,skvr_6030,Kontokki,1872,"Koivull' on tuliset oksat,",tuliset,tuliset,tulini,tulinen,tuli,"burning, fiery",,
250,skvr01107250,SKVR I2 725.,skvr_6030,Kontokki,1872,"Koivull' on tuliset oksat,",oksat,oksat,oksa,oksa,oksa,branch,,
251,skvr01107250,SKVR I2 725.,skvr_6030,Kontokki,1872,"80 Oksall' on tulini kokko,",oksall,oksall,oksa,oksa,oksa,branch,,
252,skvr01107250,SKVR I2 725.,skvr_6030,Kontokki,1872,"80 Oksall' on tulini kokko,",on,on,olla,olla,olla,to be,,
253,skvr01107250,SKVR I2 725.,skvr_6030,Kontokki,1872,"80 Oksall' on tulini kokko,",tulini,tulini,tulini,tulinen,tuli,"burning, fiery",,
254,skvr01107250,SKVR I2 725.,skvr_6030,Kontokki,1872,"80 Oksall' on tulini kokko,",kokko,kokko,kokko,kokko,kokko,eagle,,
255,skvr01107250,SKVR I2 725.,skvr_6030,Kontokki,1872,"Sillä suu tulin palavi,",sillä,sillä,se,se,se,it,,
256,skvr01107250,SKVR I2 725.,skvr_6030,Kontokki,1872,"Sillä suu tulin palavi,",suu,suu,suu,suu,suu,mouth,,
257,skvr01107250,SKVR I2 725.,skvr_6030,Kontokki,1872,"Sillä suu tulin palavi,",tulin,tulin,tuli,tuli,tuli,fire,,
258,skvr01107250,SKVR I2 725.,skvr_6030,Kontokki,1872,"Sillä suu tulin palavi,",palavi,palavi,paloa,palaa,palaa,to burn,,
259,skvr01107250,SKVR I2 725.,skvr_6030,Kontokki,1872,Kita kielin lämpijevi,kita,kita,kita,kita,kita,mouth,,
260,skvr01107250,SKVR I2 725.,skvr_6030,Kontokki,1872,Kita kielin lämpijevi,kielin,kielin,kielin,kielin,kielin,tongue,,
261,skvr01107250,SKVR I2 725.,skvr_6030,Kontokki,1872,Kita kielin lämpijevi,lämpijevi,lämpijevi,lämpiellä,lämmetä,lämmin,warm,,
262,skvr01107250,SKVR I2 725.,skvr_6030,Kontokki,1872,"Peällä lieto L[emminkäi]sen.""",peällä,peällä,peällä,päällä,pää,for,,
263,skvr01107250,SKVR I2 725.,skvr_6030,Kontokki,1872,"Peällä lieto L[emminkäi]sen.""",lieto,lieto,lieto,lieto,lieto,mild,,"(as a noun: a soft, wet or sludgy, sandy soil)"
264,skvr01107250,SKVR I2 725.,skvr_6030,Kontokki,1872,"Peällä lieto L[emminkäi]sen.""",lemminkäisen,Lemminkäisen,"Lemminkäine, Lemminkäini",Lemminkäinen,lempi,Lemminkäinen,,
265,skvr01107250,SKVR I2 725.,skvr_6030,Kontokki,1872,"""Em[onaini] k[antajani],",emonaini,emonaini,emonaini,emonainen,emä & nainen,mother-woman,,
266,skvr01107250,SKVR I2 725.,skvr_6030,Kontokki,1872,"""Em[onaini] k[antajani],",kantajani,kantajani,kantaja,kantaja,kantaa,bearer,,
267,skvr01107250,SKVR I2 725.,skvr_6030,Kontokki,1872,"85 Tuoss' ei ole miehen surma,",tuoss,tuoss,tuo,tuo,tuo,there,,
268,skvr01107250,SKVR I2 725.,skvr_6030,Kontokki,1872,"85 Tuoss' ei ole miehen surma,",ei,ei,ei,ei,ei,no,,
269,skvr01107250,SKVR I2 725.,skvr_6030,Kontokki,1872,"85 Tuoss' ei ole miehen surma,",ole,ole,olla,olla,olla,to be,,
270,skvr01107250,SKVR I2 725.,skvr_6030,Kontokki,1872,"85 Tuoss' ei ole miehen surma,",miehen,miehen,mies,mies,mies,man,,
271,skvr01107250,SKVR I2 725.,skvr_6030,Kontokki,1872,"85 Tuoss' ei ole miehen surma,",surma,surma,surma,surma,surma,death,,
272,skvr01107250,SKVR I2 725.,skvr_6030,Kontokki,1872,"Eikä kuoloma urohon,",eikä,eikä,ei,ei,ei,no,,
273,skvr01107250,SKVR I2 725.,skvr_6030,Kontokki,1872,"Eikä kuoloma urohon,",kuoloma,kuoloma,kuoloma,kuolema,kuolema,death,,
274,skvr01107250,SKVR I2 725.,skvr_6030,Kontokki,1872,"Eikä kuoloma urohon,",urohon,urohon,urohut,uros,uros,male,,
275,skvr01107250,SKVR I2 725.,skvr_6030,Kontokki,1872,L[emminkäi]sen liijatenki.,lemminkäisen,Lemminkäisen,"Lemminkäine, Lemminkäini",Lemminkäinen,lempi,Lemminkäinen,,
276,skvr01107250,SKVR I2 725.,skvr_6030,Kontokki,1872,L[emminkäi]sen liijatenki.,liijatenki,liijatenki,liijaten,liikaa,liika,"in particular, in excess",,
277,skvr01107250,SKVR I2 725.,skvr_6030,Kontokki,1872,"Tuos mulle sotisomani,",tuos,tuos,tuuva,tuoda,tuoda,to bring,,
278,skvr01107250,SKVR I2 725.,skvr_6030,Kontokki,1872,"Tuos mulle sotisomani,",mulle,mulle,mie,minä,minä,I,,
279,skvr01107250,SKVR I2 725.,skvr_6030,Kontokki,1872,"Tuos mulle sotisomani,",sotisomani,sotisomani,sotisoma,sotisopa,sota & sopa,combat-dress,,
280,skvr01107250,SKVR I2 725.,skvr_6030,Kontokki,1872,"Varsin vaino voattehine,",varsin,varsin,varsin,varsin,varsin,expressly,,
281,skvr01107250,SKVR I2 725.,skvr_6030,Kontokki,1872,"Varsin vaino voattehine,",vaino,vaino,vaino,vaino,vaino,war,,
282,skvr01107250,SKVR I2 725.,skvr_6030,Kontokki,1872,"Varsin vaino voattehine,",voattehine,voattehine,voateh,vaate,vaate,garment,,
283,skvr01107250,SKVR I2 725.,skvr_6030,Kontokki,1872,"90 Pit[oloissa] p[iettäväni],",pitoloissa,pitoloissa,pito,pito,pito,feast,,
284,skvr01107250,SKVR I2 725.,skvr_6030,Kontokki,1872,"90 Pit[oloissa] p[iettäväni],",piettäväni,piettäväni,piettävä,pidettävä,pitää,to wear,,
285,skvr01107250,SKVR I2 725.,skvr_6030,Kontokki,1872,"Häissä h[äilyteltäväni]!""",häissä,häissä,heät,häät,häät,weddings,,
286,skvr01107250,SKVR I2 725.,skvr_6030,Kontokki,1872,"Häissä h[äilyteltäväni]!""",häilyteltäväni,häilyteltäväni,häilytteä,häilytellä,häilyä,to sway,,
287,skvr01107250,SKVR I2 725.,skvr_6030,Kontokki,1872,"E[mo] k[ielti] p[oikoaha],",emo,emo,emo,emo,emä,mother,,
288,skvr01107250,SKVR I2 725.,skvr_6030,Kontokki,1872,"E[mo] k[ielti] p[oikoaha],",kielti,kielti,kielteä,kieltää,kieltää,to forbid,,
289,skvr01107250,SKVR I2 725.,skvr_6030,Kontokki,1872,"E[mo] k[ielti] p[oikoaha],",poikoaha,poikoaha,poika,poika,poika,son,,
290,skvr01107250,SKVR I2 725.,skvr_6030,Kontokki,1872,"E[mo] k[ielti], v[aimo] k[äski],",emo,emo,emo,emo,emä,mother,,
291,skvr01107250,SKVR I2 725.,skvr_6030,Kontokki,1872,"E[mo] k[ielti], v[aimo] k[äski],",kielti,kielti,kielteä,kieltää,kieltää,to forbid,,
292,skvr01107250,SKVR I2 725.,skvr_6030,Kontokki,1872,"E[mo] k[ielti], v[aimo] k[äski],",vaimo,vaimo,vaimo,vaimo,vaimo,wife,,
293,skvr01107250,SKVR I2 725.,skvr_6030,Kontokki,1872,"E[mo] k[ielti], v[aimo] k[äski],",käski,käski,käskie,käskeä,käskeä,to order,,
294,skvr01107250,SKVR I2 725.,skvr_6030,Kontokki,1872,"*K[ielteä] k[avehta] k[aksi],*",kielteä,kielteä,kielteä,kieltää,kieltää,to forbid,,
295,skvr01107250,SKVR I2 725.,skvr_6030,Kontokki,1872,"*K[ielteä] k[avehta] k[aksi],*",kavehta,kavehta,kave,kave,kave,female,,
296,skvr01107250,SKVR I2 725.,skvr_6030,Kontokki,1872,"*K[ielteä] k[avehta] k[aksi],*",kaksi,kaksi,kaksi,kaksi,kaksi,two,,
297,skvr01107250,SKVR I2 725.,skvr_6030,Kontokki,1872,95 K[äski] k[olme] l[uonnotarta].,käski,käski,käskie,käskeä,käskeä,to order,,
298,skvr01107250,SKVR I2 725.,skvr_6030,Kontokki,1872,95 K[äski] k[olme] l[uonnotarta].,kolme,kolme,kolme,kolme,kolme,three,,
299,skvr01107250,SKVR I2 725.,skvr_6030,Kontokki,1872,95 K[äski] k[olme] l[uonnotarta].,luonnotarta,luonnotarta,luonnotar,luonnotar,luonto,"female (mythological) being relating to human strenght, reason, skill, power",,
300,skvr01107250,SKVR I2 725.,skvr_6030,Kontokki,1872,E[mo] k[ielti] p[oikoaha]:,emo,emo,emo,emo,emä,mother,,
301,skvr01107250,SKVR I2 725.,skvr_6030,Kontokki,1872,E[mo] k[ielti] p[oikoaha]:,kielti,kielti,kielteä,kieltää,kieltää,to forbid,,
302,skvr01107250,SKVR I2 725.,skvr_6030,Kontokki,1872,E[mo] k[ielti] p[oikoaha]:,poikoaha,poikoaha,poika,poika,poika,son,,
303,skvr01107250,SKVR I2 725.,skvr_6030,Kontokki,1872,"""Kolm' on surmoa matassa.""",kolm,kolm,kolme,kolme,kolme,three,,
304,skvr01107250,SKVR I2 725.,skvr_6030,Kontokki,1872,"""Kolm' on surmoa matassa.""",on,on,olla,olla,olla,to be,,
305,skvr01107250,SKVR I2 725.,skvr_6030,Kontokki,1872,"""Kolm' on surmoa matassa.""",surmoa,surmoa,surma,surma,surma,death,,
306,skvr01107250,SKVR I2 725.,skvr_6030,Kontokki,1872,"""Kolm' on surmoa matassa.""",matassa,matassa,matka,matka,matka,"travel, way",,
307,skvr01107250,SKVR I2 725.,skvr_6030,Kontokki,1872,"""Emonaini k[antajani],",emonaini,emonaini,emonaini,emonainen,emä & nainen,mother-woman,,
308,skvr01107250,SKVR I2 725.,skvr_6030,Kontokki,1872,"""Emonaini k[antajani],",kantajani,kantajani,kantaja,kantajani,kantajani,bearer,,
309,skvr01107250,SKVR I2 725.,skvr_6030,Kontokki,1872,"Sanos surma, toini surma!""",sanos,sanos,sanuo,sanoa,sana,say,,
310,skvr01107250,SKVR I2 725.,skvr_6030,Kontokki,1872,"Sanos surma, toini surma!""",surma,surma,surma,surma,surma,death,,
311,skvr01107250,SKVR I2 725.,skvr_6030,Kontokki,1872,"Sanos surma, toini surma!""",toini,toini,toini,toini,toini,another,,
312,skvr01107250,SKVR I2 725.,skvr_6030,Kontokki,1872,"Sanos surma, toini surma!""",surma,surma,surma,surma,surma,death,,
313,skvr01107250,SKVR I2 725.,skvr_6030,Kontokki,1872,"100 ""Mato on tiellä poikkipuolin",mato,mato,mato,mato,mato,snake,,
314,skvr01107250,SKVR I2 725.,skvr_6030,Kontokki,1872,"100 ""Mato on tiellä poikkipuolin",on,on,olla,olla,olla,to be,,
315,skvr01107250,SKVR I2 725.,skvr_6030,Kontokki,1872,"100 ""Mato on tiellä poikkipuolin",tiellä,tiellä,tie,tie,tie,road,,
316,skvr01107250,SKVR I2 725.,skvr_6030,Kontokki,1872,"100 ""Mato on tiellä poikkipuolin",poikkipuolin,poikkipuolin,poikkipuolin,poikkipuolin,poikki & puoli,sideways,,
317,skvr01107250,SKVR I2 725.,skvr_6030,Kontokki,1872,"Pitelempi pirtin hirttä,",pitelempi,pitelempi,pitkä,pitkä,pitkä,long,,
318,skvr01107250,SKVR I2 725.,skvr_6030,Kontokki,1872,"Pitelempi pirtin hirttä,",pirtin,pirtin,pirtti,pirtti,pirtti,main room in a farmhouse,,
319,skvr01107250,SKVR I2 725.,skvr_6030,Kontokki,1872,"Pitelempi pirtin hirttä,",hirttä,hirttä,hirttä,hirttä,hirttä,timber,,
320,skvr01107250,SKVR I2 725.,skvr_6030,Kontokki,1872,Paksumpi pirtin patsasta;,paksumpi,paksumpi,paksu,paksu,paksu,thick,,
321,skvr01107250,SKVR I2 725.,skvr_6030,Kontokki,1872,Paksumpi pirtin patsasta;,pirtin,pirtin,pirtti,pirtti,pirtti,main room in a farmhouse,,
322,skvr01107250,SKVR I2 725.,skvr_6030,Kontokki,1872,Paksumpi pirtin patsasta;,patsasta,patsasta,patšas,patsas,patsas,supporting pole,,
323,skvr01107250,SKVR I2 725.,skvr_6030,Kontokki,1872,"Se on kynsiäh hivove,",se,se,se,se,se,it,,
324,skvr01107250,SKVR I2 725.,skvr_6030,Kontokki,1872,"Se on kynsiäh hivove,",on,on,olla,olla,olla,to be (filler word),,
325,skvr01107250,SKVR I2 725.,skvr_6030,Kontokki,1872,"Se on kynsiäh hivove,",kynsiäh,kynsiäh,kynsi,kynsi,kynsi,nail,,
326,skvr01107250,SKVR I2 725.,skvr_6030,Kontokki,1872,"Se on kynsiäh hivove,",hivove,hivove,hivovuo,hioa,hioa,to sharpen,,
327,skvr01107250,SKVR I2 725.,skvr_6030,Kontokki,1872,Hampahia kitkutteluo,hampahia,hampahia,hammas,hammas,hammas,teeth,,
328,skvr01107250,SKVR I2 725.,skvr_6030,Kontokki,1872,Hampahia kitkutteluo,kitkutteluo,kitkutteluo,kitkuttoa,kitkuttaa,kitka,to scrape,,
329,skvr01107250,SKVR I2 725.,skvr_6030,Kontokki,1872,"105 Peällä lieto L[emminkäi]sen.""",peällä,peällä,peällä,päällä,pää,for,,
330,skvr01107250,SKVR I2 725.,skvr_6030,Kontokki,1872,"105 Peällä lieto L[emminkäi]sen.""",lieto,lieto,lieto,lieto,lieto,mild,,"(as a noun: a soft, wet or sludgy, sandy soil)"
331,skvr01107250,SKVR I2 725.,skvr_6030,Kontokki,1872,"105 Peällä lieto L[emminkäi]sen.""",lemminkäisen,Lemminkäisen,"Lemminkäine, Lemminkäini",Lemminkäinen,lempi,Lemminkäinen,,
332,skvr01107250,SKVR I2 725.,skvr_6030,Kontokki,1872,"""Tuoss' ei o[le] m[iehen] s[urma],",tuoss,tuoss,tuo,tuo,tuo,there,,
333,skvr01107250,SKVR I2 725.,skvr_6030,Kontokki,1872,"""Tuoss' ei o[le] m[iehen] s[urma],",ei,ei,ei,ei,ei,no,,
334,skvr01107250,SKVR I2 725.,skvr_6030,Kontokki,1872,"""Tuoss' ei o[le] m[iehen] s[urma],",ole,ole,olla,olla,olla,to be,,
335,skvr01107250,SKVR I2 725.,skvr_6030,Kontokki,1872,"""Tuoss' ei o[le] m[iehen] s[urma],",miehen,miehen,mies,mies,mies,man,,
336,skvr01107250,SKVR I2 725.,skvr_6030,Kontokki,1872,"""Tuoss' ei o[le] m[iehen] s[urma],",surma,surma,surma,surma,surma,death,,
337,skvr01107250,SKVR I2 725.,skvr_6030,Kontokki,1872,E[ikä] kuol[oma] u[rohon];,eikä,eikä,eikä,ei,ei,nor,,
338,skvr01107250,SKVR I2 725.,skvr_6030,Kontokki,1872,E[ikä] kuol[oma] u[rohon];,kuoloma,kuoloma,kuoloma,kuolema,kuolema,deah,,
339,skvr01107250,SKVR I2 725.,skvr_6030,Kontokki,1872,E[ikä] kuol[oma] u[rohon];,urohon,urohon,urohut,uros,uros,male,,
340,skvr01107250,SKVR I2 725.,skvr_6030,Kontokki,1872,Kyllä siihen keinon keksin.,kyllä,kyllä,kyllä,kyllä,kyllä,yes,[intensifier],
341,skvr01107250,SKVR I2 725.,skvr_6030,Kontokki,1872,Kyllä siihen keinon keksin.,siihen,siihen,se,se,se,there,,
342,skvr01107250,SKVR I2 725.,skvr_6030,Kontokki,1872,Kyllä siihen keinon keksin.,keinon,keinon,keino,keino,keino,means,,
343,skvr01107250,SKVR I2 725.,skvr_6030,Kontokki,1872,Kyllä siihen keinon keksin.,keksin,keksin,keksiä,keksiä,keksiä,to figure out,,
344,skvr01107250,SKVR I2 725.,skvr_6030,Kontokki,1872,"E[monaini] k[antajani],",emonaini,emonaini,emonaini,emonainen,emä & nainen,mother-woman,,
345,skvr01107250,SKVR I2 725.,skvr_6030,Kontokki,1872,"E[monaini] k[antajani],",kantajani,kantajani,kantaja,kantaja,kantaja,bearer,,
346,skvr01107250,SKVR I2 725.,skvr_6030,Kontokki,1872,"110 T[uos] m[ulle] s[otisomani],",tuos,tuos,tuuva,tuoda,tuoda,to bring,,
